job_id,time_submitted,status,walltime,competition_sd,immigration_rate,replicate,f,params_i,dd_model,runtime,nb_clades
25111852,NA,NA,NA,0.369,0,100,1,4,DD,NA,NA
25111853,NA,NA,NA,0.369,1e-4,1,1,1,DD,NA,NA
25111854,NA,NA,NA,0.369,1e-4,1,1,2,DD,NA,NA
25111864,NA,NA,NA,0.369,1e-4,3,1,4,DD,NA,NA
25111863,NA,NA,NA,0.369,1e-4,3,1,3,DD,NA,NA
25111862,NA,NA,NA,0.369,1e-4,3,1,2,DD,NA,NA
25111856,NA,NA,NA,0.369,1e-4,1,1,4,DD,NA,NA
25111858,NA,NA,NA,0.369,1e-4,2,1,2,DD,NA,NA
25111857,NA,NA,NA,0.369,1e-4,2,1,1,DD,NA,NA
25111855,NA,NA,NA,0.369,1e-4,1,1,3,DD,NA,NA
25111859,NA,NA,NA,0.369,1e-4,2,1,3,DD,NA,NA
25111865,NA,NA,NA,0.369,1e-4,4,1,1,DD,NA,NA
25111866,NA,NA,NA,0.369,1e-4,4,1,2,DD,NA,NA
25111867,NA,NA,NA,0.369,1e-4,4,1,3,DD,NA,NA
25111868,NA,NA,NA,0.369,1e-4,4,1,4,DD,NA,NA
25111869,NA,NA,NA,0.369,1e-4,5,1,1,DD,NA,NA
25111870,NA,NA,NA,0.369,1e-4,5,1,2,DD,NA,NA
25111871,NA,NA,NA,0.369,1e-4,5,1,3,DD,NA,NA
25111872,NA,NA,NA,0.369,1e-4,5,1,4,DD,NA,NA
25111873,NA,NA,NA,0.369,1e-4,6,1,1,DD,NA,NA
25111874,NA,NA,NA,0.369,1e-4,6,1,2,DD,NA,NA
25111876,NA,NA,NA,0.369,1e-4,6,1,4,DD,NA,NA
25111875,NA,NA,NA,0.369,1e-4,6,1,3,DD,NA,NA
25111877,NA,NA,NA,0.369,1e-4,7,1,1,DD,NA,NA
25111878,NA,NA,NA,0.369,1e-4,7,1,2,DD,NA,NA
25111879,NA,NA,NA,0.369,1e-4,7,1,3,DD,NA,NA
25111880,NA,NA,NA,0.369,1e-4,7,1,4,DD,NA,NA
25111882,NA,NA,NA,0.369,1e-4,8,1,2,DD,NA,NA
25111881,NA,NA,NA,0.369,1e-4,8,1,1,DD,NA,NA
25111884,NA,NA,NA,0.369,1e-4,8,1,4,DD,NA,NA
25111883,NA,NA,NA,0.369,1e-4,8,1,3,DD,NA,NA
25111885,NA,NA,NA,0.369,1e-4,9,1,1,DD,NA,NA
25111886,NA,NA,NA,0.369,1e-4,9,1,2,DD,NA,NA
25111887,NA,NA,NA,0.369,1e-4,9,1,3,DD,NA,NA
25111888,NA,NA,NA,0.369,1e-4,9,1,4,DD,NA,NA
25111901,NA,NA,NA,0.369,1e-4,13,1,1,DD,NA,NA
25111900,NA,NA,NA,0.369,1e-4,12,1,4,DD,NA,NA
25111910,NA,NA,NA,0.369,1e-4,15,1,2,DD,NA,NA
25111908,NA,NA,NA,0.369,1e-4,14,1,4,DD,NA,NA
25111909,NA,NA,NA,0.369,1e-4,15,1,1,DD,NA,NA
25111891,NA,NA,NA,0.369,1e-4,10,1,3,DD,NA,NA
25111890,NA,NA,NA,0.369,1e-4,10,1,2,DD,NA,NA
25111896,NA,NA,NA,0.369,1e-4,11,1,4,DD,NA,NA
25111911,NA,NA,NA,0.369,1e-4,15,1,3,DD,NA,NA
25111889,NA,NA,NA,0.369,1e-4,10,1,1,DD,NA,NA
25111892,NA,NA,NA,0.369,1e-4,10,1,4,DD,NA,NA
25111932,NA,NA,NA,0.369,1e-4,20,1,4,DD,NA,NA
25111913,NA,NA,NA,0.369,1e-4,16,1,1,DD,NA,NA
25111893,NA,NA,NA,0.369,1e-4,11,1,1,DD,NA,NA
25111894,NA,NA,NA,0.369,1e-4,11,1,2,DD,NA,NA
25111926,NA,NA,NA,0.369,1e-4,19,1,2,DD,NA,NA
25111922,NA,NA,NA,0.369,1e-4,18,1,2,DD,NA,NA
25111904,NA,NA,NA,0.369,1e-4,13,1,4,DD,NA,NA
25111912,NA,NA,NA,0.369,1e-4,15,1,4,DD,NA,NA
25111902,NA,NA,NA,0.369,1e-4,13,1,2,DD,NA,NA
25111914,NA,NA,NA,0.369,1e-4,16,1,2,DD,NA,NA
25111903,NA,NA,NA,0.369,1e-4,13,1,3,DD,NA,NA
25111895,NA,NA,NA,0.369,1e-4,11,1,3,DD,NA,NA
25111927,NA,NA,NA,0.369,1e-4,19,1,3,DD,NA,NA
25111905,NA,NA,NA,0.369,1e-4,14,1,1,DD,NA,NA
25111928,NA,NA,NA,0.369,1e-4,19,1,4,DD,NA,NA
25111930,NA,NA,NA,0.369,1e-4,20,1,2,DD,NA,NA
25111929,NA,NA,NA,0.369,1e-4,20,1,1,DD,NA,NA
25111906,NA,NA,NA,0.369,1e-4,14,1,2,DD,NA,NA
25111907,NA,NA,NA,0.369,1e-4,14,1,3,DD,NA,NA
25111899,NA,NA,NA,0.369,1e-4,12,1,3,DD,NA,NA
25111916,NA,NA,NA,0.369,1e-4,16,1,4,DD,NA,NA
25111917,NA,NA,NA,0.369,1e-4,17,1,1,DD,NA,NA
25111923,NA,NA,NA,0.369,1e-4,18,1,3,DD,NA,NA
25111924,NA,NA,NA,0.369,1e-4,18,1,4,DD,NA,NA
25111921,NA,NA,NA,0.369,1e-4,18,1,1,DD,NA,NA
25111915,NA,NA,NA,0.369,1e-4,16,1,3,DD,NA,NA
25111920,NA,NA,NA,0.369,1e-4,17,1,4,DD,NA,NA
25111919,NA,NA,NA,0.369,1e-4,17,1,3,DD,NA,NA
25111897,NA,NA,NA,0.369,1e-4,12,1,1,DD,NA,NA
25111918,NA,NA,NA,0.369,1e-4,17,1,2,DD,NA,NA
25111925,NA,NA,NA,0.369,1e-4,19,1,1,DD,NA,NA
25111931,NA,NA,NA,0.369,1e-4,20,1,3,DD,NA,NA
25111936,NA,NA,NA,0.369,1e-4,21,1,4,DD,NA,NA
25111933,NA,NA,NA,0.369,1e-4,21,1,1,DD,NA,NA
25111934,NA,NA,NA,0.369,1e-4,21,1,2,DD,NA,NA
25111937,NA,NA,NA,0.369,1e-4,22,1,1,DD,NA,NA
25111938,NA,NA,NA,0.369,1e-4,22,1,2,DD,NA,NA
25111935,NA,NA,NA,0.369,1e-4,21,1,3,DD,NA,NA
25111898,NA,NA,NA,0.369,1e-4,12,1,2,DD,NA,NA
25111939,NA,NA,NA,0.369,1e-4,22,1,3,DD,NA,NA
25111940,NA,NA,NA,0.369,1e-4,22,1,4,DD,NA,NA
25111943,NA,NA,NA,0.369,1e-4,23,1,3,DD,NA,NA
25111941,NA,NA,NA,0.369,1e-4,23,1,1,DD,NA,NA
25111942,NA,NA,NA,0.369,1e-4,23,1,2,DD,NA,NA
25111944,NA,NA,NA,0.369,1e-4,23,1,4,DD,NA,NA
25111945,NA,NA,NA,0.369,1e-4,24,1,1,DD,NA,NA
25111947,NA,NA,NA,0.369,1e-4,24,1,3,DD,NA,NA
25111946,NA,NA,NA,0.369,1e-4,24,1,2,DD,NA,NA
25111948,NA,NA,NA,0.369,1e-4,24,1,4,DD,NA,NA
25111949,NA,NA,NA,0.369,1e-4,25,1,1,DD,NA,NA
25111950,NA,NA,NA,0.369,1e-4,25,1,2,DD,NA,NA
25111951,NA,NA,NA,0.369,1e-4,25,1,3,DD,NA,NA
25111952,NA,NA,NA,0.369,1e-4,25,1,4,DD,NA,NA
25111953,NA,NA,NA,0.369,1e-4,26,1,1,DD,NA,NA
25111954,NA,NA,NA,0.369,1e-4,26,1,2,DD,NA,NA
25111955,NA,NA,NA,0.369,1e-4,26,1,3,DD,NA,NA
25111956,NA,NA,NA,0.369,1e-4,26,1,4,DD,NA,NA
25111957,NA,NA,NA,0.369,1e-4,27,1,1,DD,NA,NA
25111958,NA,NA,NA,0.369,1e-4,27,1,2,DD,NA,NA
25111959,NA,NA,NA,0.369,1e-4,27,1,3,DD,NA,NA
25111960,NA,NA,NA,0.369,1e-4,27,1,4,DD,NA,NA
25111961,NA,NA,NA,0.369,1e-4,28,1,1,DD,NA,NA
25111963,NA,NA,NA,0.369,1e-4,28,1,3,DD,NA,NA
25111962,NA,NA,NA,0.369,1e-4,28,1,2,DD,NA,NA
25111964,NA,NA,NA,0.369,1e-4,28,1,4,DD,NA,NA
25111965,NA,NA,NA,0.369,1e-4,29,1,1,DD,NA,NA
25111966,NA,NA,NA,0.369,1e-4,29,1,2,DD,NA,NA
25111967,NA,NA,NA,0.369,1e-4,29,1,3,DD,NA,NA
25111969,NA,NA,NA,0.369,1e-4,30,1,1,DD,NA,NA
25111970,NA,NA,NA,0.369,1e-4,30,1,2,DD,NA,NA
25111968,NA,NA,NA,0.369,1e-4,29,1,4,DD,NA,NA
25111971,NA,NA,NA,0.369,1e-4,30,1,3,DD,NA,NA
25111972,NA,NA,NA,0.369,1e-4,30,1,4,DD,NA,NA
25111973,NA,NA,NA,0.369,1e-4,31,1,1,DD,NA,NA
25111986,NA,NA,NA,0.369,1e-4,34,1,2,DD,NA,NA
25111987,NA,NA,NA,0.369,1e-4,34,1,3,DD,NA,NA
25111981,NA,NA,NA,0.369,1e-4,33,1,1,DD,NA,NA
25111977,NA,NA,NA,0.369,1e-4,32,1,1,DD,NA,NA
25111976,NA,NA,NA,0.369,1e-4,31,1,4,DD,NA,NA
25111990,NA,NA,NA,0.369,1e-4,35,1,2,DD,NA,NA
25111989,NA,NA,NA,0.369,1e-4,35,1,1,DD,NA,NA
25111991,NA,NA,NA,0.369,1e-4,35,1,3,DD,NA,NA
25111993,NA,NA,NA,0.369,1e-4,36,1,1,DD,NA,NA
25111992,NA,NA,NA,0.369,1e-4,35,1,4,DD,NA,NA
25112001,NA,NA,NA,0.369,1e-4,38,1,1,DD,NA,NA
25112000,NA,NA,NA,0.369,1e-4,37,1,4,DD,NA,NA
25111994,NA,NA,NA,0.369,1e-4,36,1,2,DD,NA,NA
25111980,NA,NA,NA,0.369,1e-4,32,1,4,DD,NA,NA
25111978,NA,NA,NA,0.369,1e-4,32,1,2,DD,NA,NA
25111979,NA,NA,NA,0.369,1e-4,32,1,3,DD,NA,NA
25112007,NA,NA,NA,0.369,1e-4,39,1,3,DD,NA,NA
25112005,NA,NA,NA,0.369,1e-4,39,1,1,DD,NA,NA
25112006,NA,NA,NA,0.369,1e-4,39,1,2,DD,NA,NA
25111998,NA,NA,NA,0.369,1e-4,37,1,2,DD,NA,NA
25111995,NA,NA,NA,0.369,1e-4,36,1,3,DD,NA,NA
25111997,NA,NA,NA,0.369,1e-4,37,1,1,DD,NA,NA
25111999,NA,NA,NA,0.369,1e-4,37,1,3,DD,NA,NA
25112017,NA,NA,NA,0.369,1e-4,42,1,1,DD,NA,NA
25111996,NA,NA,NA,0.369,1e-4,36,1,4,DD,NA,NA
25111975,NA,NA,NA,0.369,1e-4,31,1,3,DD,NA,NA
25111974,NA,NA,NA,0.369,1e-4,31,1,2,DD,NA,NA
25112010,NA,NA,NA,0.369,1e-4,40,1,2,DD,NA,NA
25112009,NA,NA,NA,0.369,1e-4,40,1,1,DD,NA,NA
25112008,NA,NA,NA,0.369,1e-4,39,1,4,DD,NA,NA
25112014,NA,NA,NA,0.369,1e-4,41,1,2,DD,NA,NA
25112011,NA,NA,NA,0.369,1e-4,40,1,3,DD,NA,NA
25112012,NA,NA,NA,0.369,1e-4,40,1,4,DD,NA,NA
25112013,NA,NA,NA,0.369,1e-4,41,1,1,DD,NA,NA
25112003,NA,NA,NA,0.369,1e-4,38,1,3,DD,NA,NA
25112002,NA,NA,NA,0.369,1e-4,38,1,2,DD,NA,NA
25112004,NA,NA,NA,0.369,1e-4,38,1,4,DD,NA,NA
25112020,NA,NA,NA,0.369,1e-4,42,1,4,DD,NA,NA
25112023,NA,NA,NA,0.369,1e-4,43,1,3,DD,NA,NA
25112024,NA,NA,NA,0.369,1e-4,43,1,4,DD,NA,NA
25112025,NA,NA,NA,0.369,1e-4,44,1,1,DD,NA,NA
25112015,NA,NA,NA,0.369,1e-4,41,1,3,DD,NA,NA
25112016,NA,NA,NA,0.369,1e-4,41,1,4,DD,NA,NA
25111983,NA,NA,NA,0.369,1e-4,33,1,3,DD,NA,NA
25111984,NA,NA,NA,0.369,1e-4,33,1,4,DD,NA,NA
25111982,NA,NA,NA,0.369,1e-4,33,1,2,DD,NA,NA
25111985,NA,NA,NA,0.369,1e-4,34,1,1,DD,NA,NA
25112022,NA,NA,NA,0.369,1e-4,43,1,2,DD,NA,NA
25112018,NA,NA,NA,0.369,1e-4,42,1,2,DD,NA,NA
25112019,NA,NA,NA,0.369,1e-4,42,1,3,DD,NA,NA
25112021,NA,NA,NA,0.369,1e-4,43,1,1,DD,NA,NA
25111988,NA,NA,NA,0.369,1e-4,34,1,4,DD,NA,NA
25112026,NA,NA,NA,0.369,1e-4,44,1,2,DD,NA,NA
25112027,NA,NA,NA,0.369,1e-4,44,1,3,DD,NA,NA
25112028,NA,NA,NA,0.369,1e-4,44,1,4,DD,NA,NA
25112029,NA,NA,NA,0.369,1e-4,45,1,1,DD,NA,NA
25112031,NA,NA,NA,0.369,1e-4,45,1,3,DD,NA,NA
25112030,NA,NA,NA,0.369,1e-4,45,1,2,DD,NA,NA
25112032,NA,NA,NA,0.369,1e-4,45,1,4,DD,NA,NA
25112033,NA,NA,NA,0.369,1e-4,46,1,1,DD,NA,NA
25112034,NA,NA,NA,0.369,1e-4,46,1,2,DD,NA,NA
25112035,NA,NA,NA,0.369,1e-4,46,1,3,DD,NA,NA
25112036,NA,NA,NA,0.369,1e-4,46,1,4,DD,NA,NA
25112037,NA,NA,NA,0.369,1e-4,47,1,1,DD,NA,NA
25112038,NA,NA,NA,0.369,1e-4,47,1,2,DD,NA,NA
25112039,NA,NA,NA,0.369,1e-4,47,1,3,DD,NA,NA
25112041,NA,NA,NA,0.369,1e-4,48,1,1,DD,NA,NA
25112040,NA,NA,NA,0.369,1e-4,47,1,4,DD,NA,NA
25112042,NA,NA,NA,0.369,1e-4,48,1,2,DD,NA,NA
25112043,NA,NA,NA,0.369,1e-4,48,1,3,DD,NA,NA
25112044,NA,NA,NA,0.369,1e-4,48,1,4,DD,NA,NA
25112045,NA,NA,NA,0.369,1e-4,49,1,1,DD,NA,NA
25112047,NA,NA,NA,0.369,1e-4,49,1,3,DD,NA,NA
25112046,NA,NA,NA,0.369,1e-4,49,1,2,DD,NA,NA
25112048,NA,NA,NA,0.369,1e-4,49,1,4,DD,NA,NA
25112049,NA,NA,NA,0.369,1e-4,50,1,1,DD,NA,NA
25112050,NA,NA,NA,0.369,1e-4,50,1,2,DD,NA,NA
25112065,NA,NA,NA,0.369,1e-4,54,1,1,DD,NA,NA
25112066,NA,NA,NA,0.369,1e-4,54,1,2,DD,NA,NA
25112084,NA,NA,NA,0.369,1e-4,58,1,4,DD,NA,NA
25112051,NA,NA,NA,0.369,1e-4,50,1,3,DD,NA,NA
25112052,NA,NA,NA,0.369,1e-4,50,1,4,DD,NA,NA
25112053,NA,NA,NA,0.369,1e-4,51,1,1,DD,NA,NA
25112083,NA,NA,NA,0.369,1e-4,58,1,3,DD,NA,NA
25112054,NA,NA,NA,0.369,1e-4,51,1,2,DD,NA,NA
25112081,NA,NA,NA,0.369,1e-4,58,1,1,DD,NA,NA
25112074,NA,NA,NA,0.369,1e-4,56,1,2,DD,NA,NA
25112075,NA,NA,NA,0.369,1e-4,56,1,3,DD,NA,NA
25112073,NA,NA,NA,0.369,1e-4,56,1,1,DD,NA,NA
25112082,NA,NA,NA,0.369,1e-4,58,1,2,DD,NA,NA
25112076,NA,NA,NA,0.369,1e-4,56,1,4,DD,NA,NA
25112055,NA,NA,NA,0.369,1e-4,51,1,3,DD,NA,NA
25112058,NA,NA,NA,0.369,1e-4,52,1,2,DD,NA,NA
25112056,NA,NA,NA,0.369,1e-4,51,1,4,DD,NA,NA
25112057,NA,NA,NA,0.369,1e-4,52,1,1,DD,NA,NA
25112090,NA,NA,NA,0.369,1e-4,60,1,2,DD,NA,NA
25112089,NA,NA,NA,0.369,1e-4,60,1,1,DD,NA,NA
25112077,NA,NA,NA,0.369,1e-4,57,1,1,DD,NA,NA
25112079,NA,NA,NA,0.369,1e-4,57,1,3,DD,NA,NA
25112088,NA,NA,NA,0.369,1e-4,59,1,4,DD,NA,NA
25112078,NA,NA,NA,0.369,1e-4,57,1,2,DD,NA,NA
25112080,NA,NA,NA,0.369,1e-4,57,1,4,DD,NA,NA
25112092,NA,NA,NA,0.369,1e-4,60,1,4,DD,NA,NA
25112093,NA,NA,NA,0.369,1e-4,61,1,1,DD,NA,NA
25112091,NA,NA,NA,0.369,1e-4,60,1,3,DD,NA,NA
25112086,NA,NA,NA,0.369,1e-4,59,1,2,DD,NA,NA
25112087,NA,NA,NA,0.369,1e-4,59,1,3,DD,NA,NA
25112085,NA,NA,NA,0.369,1e-4,59,1,1,DD,NA,NA
25112096,NA,NA,NA,0.369,1e-4,61,1,4,DD,NA,NA
25112094,NA,NA,NA,0.369,1e-4,61,1,2,DD,NA,NA
25112097,NA,NA,NA,0.369,1e-4,62,1,1,DD,NA,NA
25112095,NA,NA,NA,0.369,1e-4,61,1,3,DD,NA,NA
25112059,NA,NA,NA,0.369,1e-4,52,1,3,DD,NA,NA
25112062,NA,NA,NA,0.369,1e-4,53,1,2,DD,NA,NA
25112060,NA,NA,NA,0.369,1e-4,52,1,4,DD,NA,NA
25112061,NA,NA,NA,0.369,1e-4,53,1,1,DD,NA,NA
25112098,NA,NA,NA,0.369,1e-4,62,1,2,DD,NA,NA
25112099,NA,NA,NA,0.369,1e-4,62,1,3,DD,NA,NA
25112063,NA,NA,NA,0.369,1e-4,53,1,3,DD,NA,NA
25112068,NA,NA,NA,0.369,1e-4,54,1,4,DD,NA,NA
25112072,NA,NA,NA,0.369,1e-4,55,1,4,DD,NA,NA
25112067,NA,NA,NA,0.369,1e-4,54,1,3,DD,NA,NA
25112070,NA,NA,NA,0.369,1e-4,55,1,2,DD,NA,NA
25112069,NA,NA,NA,0.369,1e-4,55,1,1,DD,NA,NA
25112071,NA,NA,NA,0.369,1e-4,55,1,3,DD,NA,NA
25112064,NA,NA,NA,0.369,1e-4,53,1,4,DD,NA,NA
25112100,NA,NA,NA,0.369,1e-4,62,1,4,DD,NA,NA
25112102,NA,NA,NA,0.369,1e-4,63,1,2,DD,NA,NA
25112101,NA,NA,NA,0.369,1e-4,63,1,1,DD,NA,NA
25112103,NA,NA,NA,0.369,1e-4,63,1,3,DD,NA,NA
25112104,NA,NA,NA,0.369,1e-4,63,1,4,DD,NA,NA
25112105,NA,NA,NA,0.369,1e-4,64,1,1,DD,NA,NA
25112106,NA,NA,NA,0.369,1e-4,64,1,2,DD,NA,NA
25112107,NA,NA,NA,0.369,1e-4,64,1,3,DD,NA,NA
25112108,NA,NA,NA,0.369,1e-4,64,1,4,DD,NA,NA
25112109,NA,NA,NA,0.369,1e-4,65,1,1,DD,NA,NA
25112110,NA,NA,NA,0.369,1e-4,65,1,2,DD,NA,NA
25112111,NA,NA,NA,0.369,1e-4,65,1,3,DD,NA,NA
25112112,NA,NA,NA,0.369,1e-4,65,1,4,DD,NA,NA
25112114,NA,NA,NA,0.369,1e-4,66,1,2,DD,NA,NA
25112113,NA,NA,NA,0.369,1e-4,66,1,1,DD,NA,NA
25112115,NA,NA,NA,0.369,1e-4,66,1,3,DD,NA,NA
25112116,NA,NA,NA,0.369,1e-4,66,1,4,DD,NA,NA
25112117,NA,NA,NA,0.369,1e-4,67,1,1,DD,NA,NA
25112118,NA,NA,NA,0.369,1e-4,67,1,2,DD,NA,NA
25112120,NA,NA,NA,0.369,1e-4,67,1,4,DD,NA,NA
25112119,NA,NA,NA,0.369,1e-4,67,1,3,DD,NA,NA
25112121,NA,NA,NA,0.369,1e-4,68,1,1,DD,NA,NA
25112122,NA,NA,NA,0.369,1e-4,68,1,2,DD,NA,NA
25112123,NA,NA,NA,0.369,1e-4,68,1,3,DD,NA,NA
25112124,NA,NA,NA,0.369,1e-4,68,1,4,DD,NA,NA
25112125,NA,NA,NA,0.369,1e-4,69,1,1,DD,NA,NA
25112126,NA,NA,NA,0.369,1e-4,69,1,2,DD,NA,NA
25112127,NA,NA,NA,0.369,1e-4,69,1,3,DD,NA,NA
25112128,NA,NA,NA,0.369,1e-4,69,1,4,DD,NA,NA
25112129,NA,NA,NA,0.369,1e-4,70,1,1,DD,NA,NA
25112132,NA,NA,NA,0.369,1e-4,70,1,4,DD,NA,NA
25112131,NA,NA,NA,0.369,1e-4,70,1,3,DD,NA,NA
25112133,NA,NA,NA,0.369,1e-4,71,1,1,DD,NA,NA
25112130,NA,NA,NA,0.369,1e-4,70,1,2,DD,NA,NA
25112134,NA,NA,NA,0.369,1e-4,71,1,2,DD,NA,NA
25112135,NA,NA,NA,0.369,1e-4,71,1,3,DD,NA,NA
25112137,NA,NA,NA,0.369,1e-4,72,1,1,DD,NA,NA
25112136,NA,NA,NA,0.369,1e-4,71,1,4,DD,NA,NA
25112164,NA,NA,NA,0.369,1e-4,78,1,4,DD,NA,NA
25112165,NA,NA,NA,0.369,1e-4,79,1,1,DD,NA,NA
25112166,NA,NA,NA,0.369,1e-4,79,1,2,DD,NA,NA
25112159,NA,NA,NA,0.369,1e-4,77,1,3,DD,NA,NA
25112158,NA,NA,NA,0.369,1e-4,77,1,2,DD,NA,NA
25112157,NA,NA,NA,0.369,1e-4,77,1,1,DD,NA,NA
25112162,NA,NA,NA,0.369,1e-4,78,1,2,DD,NA,NA
25112169,NA,NA,NA,0.369,1e-4,80,1,1,DD,NA,NA
25112168,NA,NA,NA,0.369,1e-4,79,1,4,DD,NA,NA
25112167,NA,NA,NA,0.369,1e-4,79,1,3,DD,NA,NA
25112161,NA,NA,NA,0.369,1e-4,78,1,1,DD,NA,NA
25112160,NA,NA,NA,0.369,1e-4,77,1,4,DD,NA,NA
25112144,NA,NA,NA,0.369,1e-4,73,1,4,DD,NA,NA
25112143,NA,NA,NA,0.369,1e-4,73,1,3,DD,NA,NA
25112152,NA,NA,NA,0.369,1e-4,75,1,4,DD,NA,NA
25112151,NA,NA,NA,0.369,1e-4,75,1,3,DD,NA,NA
25112154,NA,NA,NA,0.369,1e-4,76,1,2,DD,NA,NA
25112153,NA,NA,NA,0.369,1e-4,76,1,1,DD,NA,NA
25112150,NA,NA,NA,0.369,1e-4,75,1,2,DD,NA,NA
25112156,NA,NA,NA,0.369,1e-4,76,1,4,DD,NA,NA
25112155,NA,NA,NA,0.369,1e-4,76,1,3,DD,NA,NA
25112163,NA,NA,NA,0.369,1e-4,78,1,3,DD,NA,NA
25112140,NA,NA,NA,0.369,1e-4,72,1,4,DD,NA,NA
25112139,NA,NA,NA,0.369,1e-4,72,1,3,DD,NA,NA
25112141,NA,NA,NA,0.369,1e-4,73,1,1,DD,NA,NA
25112172,NA,NA,NA,0.369,1e-4,80,1,4,DD,NA,NA
25112171,NA,NA,NA,0.369,1e-4,80,1,3,DD,NA,NA
25112138,NA,NA,NA,0.369,1e-4,72,1,2,DD,NA,NA
25112142,NA,NA,NA,0.369,1e-4,73,1,2,DD,NA,NA
25112148,NA,NA,NA,0.369,1e-4,74,1,4,DD,NA,NA
25112149,NA,NA,NA,0.369,1e-4,75,1,1,DD,NA,NA
25112146,NA,NA,NA,0.369,1e-4,74,1,2,DD,NA,NA
25112147,NA,NA,NA,0.369,1e-4,74,1,3,DD,NA,NA
25112145,NA,NA,NA,0.369,1e-4,74,1,1,DD,NA,NA
25112175,NA,NA,NA,0.369,1e-4,81,1,3,DD,NA,NA
25112174,NA,NA,NA,0.369,1e-4,81,1,2,DD,NA,NA
25112173,NA,NA,NA,0.369,1e-4,81,1,1,DD,NA,NA
25112176,NA,NA,NA,0.369,1e-4,81,1,4,DD,NA,NA
25112177,NA,NA,NA,0.369,1e-4,82,1,1,DD,NA,NA
25112180,NA,NA,NA,0.369,1e-4,82,1,4,DD,NA,NA
25112170,NA,NA,NA,0.369,1e-4,80,1,2,DD,NA,NA
25112179,NA,NA,NA,0.369,1e-4,82,1,3,DD,NA,NA
25112178,NA,NA,NA,0.369,1e-4,82,1,2,DD,NA,NA
25112181,NA,NA,NA,0.369,1e-4,83,1,1,DD,NA,NA
25112182,NA,NA,NA,0.369,1e-4,83,1,2,DD,NA,NA
25112183,NA,NA,NA,0.369,1e-4,83,1,3,DD,NA,NA
25112184,NA,NA,NA,0.369,1e-4,83,1,4,DD,NA,NA
25112185,NA,NA,NA,0.369,1e-4,84,1,1,DD,NA,NA
25112186,NA,NA,NA,0.369,1e-4,84,1,2,DD,NA,NA
25112187,NA,NA,NA,0.369,1e-4,84,1,3,DD,NA,NA
25112188,NA,NA,NA,0.369,1e-4,84,1,4,DD,NA,NA
25112189,NA,NA,NA,0.369,1e-4,85,1,1,DD,NA,NA
25112191,NA,NA,NA,0.369,1e-4,85,1,3,DD,NA,NA
25112193,NA,NA,NA,0.369,1e-4,86,1,1,DD,NA,NA
25112190,NA,NA,NA,0.369,1e-4,85,1,2,DD,NA,NA
25112192,NA,NA,NA,0.369,1e-4,85,1,4,DD,NA,NA
25112194,NA,NA,NA,0.369,1e-4,86,1,2,DD,NA,NA
25112196,NA,NA,NA,0.369,1e-4,86,1,4,DD,NA,NA
25112195,NA,NA,NA,0.369,1e-4,86,1,3,DD,NA,NA
25112197,NA,NA,NA,0.369,1e-4,87,1,1,DD,NA,NA
25112198,NA,NA,NA,0.369,1e-4,87,1,2,DD,NA,NA
25112199,NA,NA,NA,0.369,1e-4,87,1,3,DD,NA,NA
25112200,NA,NA,NA,0.369,1e-4,87,1,4,DD,NA,NA
25112202,NA,NA,NA,0.369,1e-4,88,1,2,DD,NA,NA
25112201,NA,NA,NA,0.369,1e-4,88,1,1,DD,NA,NA
25112203,NA,NA,NA,0.369,1e-4,88,1,3,DD,NA,NA
25112204,NA,NA,NA,0.369,1e-4,88,1,4,DD,NA,NA
25112205,NA,NA,NA,0.369,1e-4,89,1,1,DD,NA,NA
25112206,NA,NA,NA,0.369,1e-4,89,1,2,DD,NA,NA
25112210,NA,NA,NA,0.369,1e-4,90,1,2,DD,NA,NA
25112207,NA,NA,NA,0.369,1e-4,89,1,3,DD,NA,NA
25112208,NA,NA,NA,0.369,1e-4,89,1,4,DD,NA,NA
25112209,NA,NA,NA,0.369,1e-4,90,1,1,DD,NA,NA
25112211,NA,NA,NA,0.369,1e-4,90,1,3,DD,NA,NA
25112212,NA,NA,NA,0.369,1e-4,90,1,4,DD,NA,NA
25112213,NA,NA,NA,0.369,1e-4,91,1,1,DD,NA,NA
25112214,NA,NA,NA,0.369,1e-4,91,1,2,DD,NA,NA
25112249,NA,NA,NA,0.369,1e-4,99,1,4,DD,NA,NA
25112251,NA,NA,NA,0.369,1e-4,100,1,2,DD,NA,NA
25112250,NA,NA,NA,0.369,1e-4,100,1,1,DD,NA,NA
25112240,NA,NA,NA,0.369,1e-4,97,1,3,DD,NA,NA
25112241,NA,NA,NA,0.369,1e-4,97,1,4,DD,NA,NA
25112244,NA,NA,NA,0.369,1e-4,98,1,3,DD,NA,NA
25112243,NA,NA,NA,0.369,1e-4,98,1,2,DD,NA,NA
25112239,NA,NA,NA,0.369,1e-4,97,1,2,DD,NA,NA
25112242,NA,NA,NA,0.369,1e-4,98,1,1,DD,NA,NA
25112252,NA,NA,NA,0.369,1e-4,100,1,3,DD,NA,NA
25112216,NA,NA,NA,0.369,1e-4,91,1,4,DD,NA,NA
25112217,NA,NA,NA,0.369,1e-4,92,1,1,DD,NA,NA
25112218,NA,NA,NA,0.369,1e-4,92,1,2,DD,NA,NA
25112215,NA,NA,NA,0.369,1e-4,91,1,3,DD,NA,NA
25112225,NA,NA,NA,0.369,1e-4,93,1,4,DD,NA,NA
25112224,NA,NA,NA,0.369,1e-4,93,1,3,DD,NA,NA
